Store,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent
Ahmedabad,112663,20100,38,377,0.13,10.79,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID156.7884,No
Ahmedabad,142102,20100,51,420,0.51,12.04,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID71.5981,No
Ahmedabad,105238,20100,52,377,0.5,11.05,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID129.5648,No
Ahmedabad,120943,20100,58,401,0.81,12.88,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.8723,No
Ahmedabad,117282,20100,97,423,0.48,7.77,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID27.6862,No
Ahmedabad,149227,20100,49,441,0.99,9.59,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID101.3164,No
Ahmedabad,131298,20100,93,574,0.17,12.43,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID79.4708,No
Ahmedabad,153688,20100,82,672,0.92,12.78,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID170.864,No
Ahmedabad,160188,20100,98,772,0.94,9.36,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.4466,No
Ahmedabad,118128,20100,89,530,1.06,13.27,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID68.2856,No
Ahmedabad,144092,20100,74,546,0.86,14.28,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID204.7023,No
Ahmedabad,136252,20100,38,370,0.2,12.8,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID144.8566,No
Ahmedabad,113956,20100,43,367,0.56,8.99,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID202.6381,No
Ahmedabad,131240,20100,40,332,0.21,12.97,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID175.1856,No
Ahmedabad,147383,20100,38,367,0.46,10.3,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID179.9924,No
Ahmedabad,150272,20100,37,332,0.25,13.16,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID177.955,No
Ahmedabad,106044,20100,57,312,0.42,10.48,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID182.6228,No
Ahmedabad,142585,20100,58,381,0.68,10.38,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID13.5453,No
Ahmedabad,132922,20100,72,320,0.67,9.75,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID143.8049,No
Ahmedabad,147498,20100,80,471,1.33,10.69,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID213.5445,No
Ahmedabad,172487,20100,79,491,0.35,8.86,0.047338066,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID205.6679,No
Ahmedabad,177749,20100,82,753,0.27,14.79,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID56.8086,No
Ahmedabad,147704,20100,62,349,0.64,8.78,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID68.8791,No
Ahmedabad,280046,20100,264,1628,1.13,9.17,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID31.5373,Yes
Ahmedabad,120584,20100,69,386,0.48,8.04,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID65.8381,No
Ahmedabad,161702,20100,75,553,1.29,11.46,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID79.5056,No
Ahmedabad,131278,20100,74,558,0.51,9.1,0.056375383,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID55.4812,No
Ahmedabad,136355,20100,58,452,0.63,7.75,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID125.8707,No
Ahmedabad,118781,20100,53,406,0.68,6.81,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.1316,No
Ahmedabad,151187,20100,39,362,0.32,8.62,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.088,No
Ahmedabad,126444,20100,39,275,0.53,5.58,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID143.4009,No
Ahmedabad,114408,20100,61,301,0.17,14.92,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID13.3168,No
Ahmedabad,118081,20100,44,245,0.35,8.01,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.9381,No
Ahmedabad,111214,20100,40,282,0.36,7.63,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.6199,No
Ahmedabad,112091,20100,41,245,0.27,5.82,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.9457,No
Ahmedabad,143594,20100,79,301,0.28,8.49,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID94.3996,No
Ahmedabad,118462,20100,137,341,0.82,9.08,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.4624,No
Ahmedabad,151546,20100,67,473,0.65,12.95,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID123.7724,No
Ahmedabad,111901,20100,84,417,0.75,9.16,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.1285,No
Ahmedabad,162182,20100,79,594,1.1,13.55,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID149.1435,No
Ahmedabad,147324,20100,76,662,1.26,6.48,0.055513385,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.8954,No
Ahmedabad,145290,20100,74,443,0.43,11.92,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID94.0613,No
Ahmedabad,135477,20100,77,483,0.1,10.03,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID124.7216,No
Ahmedabad,158150,20100,51,272,0.35,12.29,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID80.8566,No
Ahmedabad,119991,20100,41,265,0.25,9.36,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID63.0754,No
Ahmedabad,134764,20100,40,282,0.46,6.64,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID96.1007,No
Ahmedabad,129617,20100,46,237,0.4,7.89,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID2.1624,No
Ahmedabad,145218,20100,72,293,0.43,12.38,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.2398,No
Ahmedabad,112629,20100,48,265,0.08,11.34,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.3216,No
Ahmedabad,142968,20100,91,323,0.5,9.15,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID46.7359,No
Ahmedabad,114190,20100,87,293,0.63,6.5,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID216.578,No
Ahmedabad,141765,20100,30,423,0.42,11.23,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID107.1762,No
Ahmedabad,115451,20100,79,407,0.48,9.51,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID217.1346,No
Ahmedabad,173840,20100,107,654,0.9,7.24,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID225.8147,No
Ahmedabad,148946,20100,104,653,0.59,8.77,0.052236858,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID260.4503,No
Ahmedabad,126042,20100,70,412,0.92,11.28,0.040282593,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID234.7761,No
Ahmedabad,131598,20100,71,407,1.03,10.43,0.050737496,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID177.3285,No
Ahmedabad,115147,20100,47,221,0.35,9.01,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID209.5169,No
Pune,53618,15700,25,238,1.09,10.37,4.71E-05,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID6.1339,No
Pune,57814,15700,22,218,0.57,8.26,0.017232143,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.2822,No
Pune,57587,15700,50,346,0.93,12.87,0.047338066,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID7.2333,No
Pune,44538,15700,15,102,0.68,9.78,0.050737496,October In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID9.85,No
Pune,70912,15700,29,149,0.52,10.95,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.4748,No
Pune,115844,15700,54,421,1.08,11.28,0.063571718,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.1156,No
Pune,50357,15700,17,213,0.43,9,4.71E-05,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID8.5144,No
Pune,66691,15700,33,222,0.77,10.14,0.017232143,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.9739,No
Pune,63844,15700,41,299,1.14,10.89,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.4763,No
Pune,55900,15700,24,123,0.28,7.06,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID4.5868,No
Pune,49629,15700,61,230,0.09,5.8,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3929,No
Pune,93857,15700,51,296,1.73,11.68,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.8717,No
Pune,39831,15700,15,258,0.33,9.32,4.71E-05,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID20.0807,No
Pune,59139,15700,23,231,0.33,12.05,0.017232143,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.147,No
Pune,63584,15700,19,304,0.65,9.82,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID19.367,No
Pune,58416,15700,20,114,0.16,7.16,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID6.964,No
Pune,82309,15700,38,325,0.59,6.78,0.046630313,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3752,No
Pune,107839,15700,25,147,0.6,15.15,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID21.5443,No
Pune,56826,15700,24,255,0.88,10.5,4.71E-05,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID12.3747,No
Pune,66645,15700,25,310,0.93,8.63,0.017232143,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID24.5867,No
Pune,49566,15700,21,119,0.19,8.12,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID30.5005,No
Pune,52914,15700,33,152,0.23,11.73,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID22.347,No
Pune,65587,15700,32,244,1.07,10.32,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID39.1014,No
Pune,95985,15700,16,154,0.43,17.51,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID13.2491,No
Pune,55282,15700,22,216,0.53,10.2,4.71E-05,July In Store Credit Card Signup Discount; ID5.3119,No
Pune,68447,15700,30,243,0.71,10.11,0.044655973,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID6.5476,No
Pune,59376,15700,24,110,0.62,8.13,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID24.7132,No
Pune,64401,15700,31,186,0.7,9.79,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID30.6805,No
Pune,68065,15700,15,115,0.22,9.13,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID32.5525,No
Pune,90907,15700,22,189,0.98,16.22,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID27.4057,No
Pune,71907,15700,33,246,0.45,12.53,4.71E-05,July In Store Credit Card Signup Discount; ID36.6079,No
Pune,54153,15700,15,172,0.38,11.27,0.044655973,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID25.2042,No
Pune,53397,15700,30,148,1.03,6.9,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID32.0763,No
Pune,171665,15700,88,1231,1.14,8.87,0.050737496,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID46.1922,Yes
Pune,63822,15700,27,115,0.34,10.18,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID15.9412,No
Pune,98244,15700,30,197,1.41,14.66,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9345,No
Pune,50442,15700,24,367,0.81,8.77,4.71E-05,July In Store Credit Card Signup Discount; ID4.3752,No
Pune,52186,15700,18,172,0.02,9.07,0.044655973,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID19.5236,No
Pune,46680,15700,29,168,0.62,7.47,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID0.9547,No
Pune,97231,15700,107,798,0.2,9.9,0.052610438,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID52.5675,Yes
Pune,69768,15700,25,132,0.54,11.23,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID24.261,No
Pune,116818,15700,35,254,1,13.59,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID60.8058,No
Pune,52975,15700,24,242,0.63,11.52,0.000693728,July In Store Credit Card Signup Discount; ID20.3276,No
Pune,59029,15700,17,206,0.95,10.51,0.044655973,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID34.117,No
Pune,66426,15700,24,228,0.85,6.8,0.049866712,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID57.0426,No
Pune,78493,15700,34,497,0.23,11.48,0.052610438,In Store Credit Card Signup Discount; ID52.5961,Yes
Pune,68089,15700,40,153,0.08,6.94,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID16.6085,No
Pune,95923,15700,52,382,1.07,10.82,0.06899898,In Store Credit Card Signup Discount; Christmas Email Campaign ID61.1353,No
Pune,58618,15700,18,175,0.65,9.69,0.000693728,July In Store Credit Card Signup Discount; ID13.2671,No
Pune,54063,15700,27,189,0.62,9.07,0.044655973,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID41.7458,No
Pune,58921,15700,44,182,0.36,6.53,0.056375383,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID58.764,No
Pune,62610,15700,22,102,0.44,8.52,0.052610438,In Store Credit Card Signup Discount; ID8.4204,No
Pune,68943,15700,53,222,0.62,8.8,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID27.6835,No
Pune,123381,15700,51,405,1,18.09,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign ID15.8107,No
Pune,55134,15700,17,175,0.35,7.27,0.000693728,July In Store Credit Card Signup Discount; ID44.6988,No
Pune,53911,15700,32,252,1.18,14.35,0.044655973,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.9777,No
Pune,78926,15700,50,414,0.5,8.22,0.056375383,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID50.796,Yes
Pune,49746,15700,18,106,0.4,10.96,0.052610438,In Store Credit Card Signup Discount; ID25.1244,No
Pune,165555,15700,128,1321,0.78,10.82,0.045138254,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID53.6663,Yes
Pune,102663,15700,28,176,0.67,13.04,0.074430254,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID29.6943,No
